comment_text,likes,replies,Analysis_comments
"I didnt get my weight loss ca. 1,5 years after I went vegan. All the other people mentioned it to me and they still do. Sure, I realized I could downsize my wardrobe here and there in the sizes I needed to buy. I still don't weigh myself. That's what I stopped since I moved out from my parents house. Avery helpful video. Thank you Kiera. All the love. <3",0,0,Neutral
Wow this helped me a lot and opened my eyes. I'm vegetarian and I stress over a lot and I found myself gaining weight rather then losing it. Then again my diet isn't the greatest.. but you've inspired me. I honestly always wanted to go vegan and I will get there one day but thanks for inspiring me_わわわ_,0,0,Neutral
Just found you through this video loved it I wish I wash brave enough to talk about weight mental health and veganism on youtube but I love watching videos about it ,0,0,Neutral
"I think your food videos are really awesome You show that you can eat what ever tasty food you want when you go vegan and you're not hard on your self and you show it for what it is, delicious Anyone who's is vegan and promoting it is admirable. Not everyone needs or wants to be a health guru. You do you You're doing great work.",0,0,Neutral
"oh my god, thanks a lot for sharing.",0,0,Neutral
Veganism is so beneficial in so many different waysnnLoved this video <3,0,0,Neutral
You look So gorgeous in this video,0,0,Neutral
"Thank you for sharing this, KierannI used to struggle with eating disorders and when I'm in a bad place in my life, they would come back to haunt me. I recently made a big decision of following a long oppressed dream (becoming an artist) and everything immidiately clicked in place, including my relationship with food. I feel like eating disorders are often (at least for me) only the symptom of something else, something that  as you said  cannot be put into words, cannot be understood. So the ED becomes a cooping mechanism.nnRealizing this and turning my life around helped a great deal. Also educating myself on food in general and cutting meat and most of processed food out of my diet made me awere of my health more. Following you here and watching your food related videos always make me feel more confident and happy :D I'm not vegan, but I love how you show the world that veganism is not some kind of elite lifestyle for the priviliged, but something normal that can be enjoyed by anyone. :) Thank you ^^",0,0,Neutral
"My cat came to sit with my when I clicked on your video. Kind of sweet :)nI (like so so so many others) have struggeled with food from a young age. I'm 29 and I'm still not OK with it, but since going vegan it's gotten better. I focus more on health than on weight and slowly but surely I think I'm actually heading somewhere :) nThank you so much for sharing. You're such a wonderful and inspiring human being xx",0,0,Neutral
"Self defence classes? Hell yeah, become more like Xena",0,0,Neutral
"I love this. I relate to this so much and I can say right now, my relationship with food is not the greatest. No one would even consider me fat but I was very overweight when I was younger and I still tend to feel like a little fat girl this was inspiring.",0,0,Neutral
"I had a very similar experience with food, I hadn't eaten onions until I was about 17 and only tried courgettes this year I do not like a lot of food textures and I have a lot of food aversions It was really nice listening to someone else talk about this The environment I grew up in wasn't good, and I was fed nothing but chicken nuggets and chips and other freezer food, when I moved in with my other parent at 14 it was mad, I'd never really seen fresh vegetables in my home before that and it's been such a long journey to start eating properly and enjoying food Cooking is a big part of my life now and I also find it very therapeutic I recently got into exercising, an I've been doing the wii fit aha, retro I know, but it's nice exercising when nobody can see you",0,0,Neutral
Thank you for this video. My eating disorder history is different but it is nice to see that you have gotten better and made progress. Seeing you talk about it and how it got easier is really encouraging.,0,0,Neutral
Thank you so much for this video. I'm on my own journey to resolving my life long issues with exercise and food and it is so inspiring to see someone who has gone through simillar struggles and has come so far. No matter how many videos I watch of super healthy exercise and diet people I watch I never know where to begin but your channel actually makes it seem possible. Thank you for showing me that I'm not alone.,0,0,Neutral
"Ah I so proud of you (And Alex) thank you for sharing this with us  youe so amazing and definitely continue to inspire me. Il forever love your videos, super chill and feels like I hanging with my friend _わ_ (Ie stuck around since your red hair days And your pink/ purple fringe and blue hair days lol) so glad youe stuck with YouTube. Thank you  much love ",0,0,Neutral
I so know the feeling. For years I've been struggling with weight loss my weight going always up an down. That is until almost 10 months ago I went vegeterian and like you said tried out a lot of new foods like lentils or all kind of veggies. Sure enough without even  focusing on it I slowly over the months lost some weight. I don't really like the scale so I only noticed It when my clothes especially pants felt looser and people started mention it. It really is a feeling from within it just feels right. A healthier mind got me a healthier body that I'm slowly accepting for what is :)  loved hearing of your story and experience. You show food in a very natural and easy way that I think a lot of people understand better myself included ,0,0,Neutral
"I can relate to this so much I've grown up as the most awkward fussy eater, my mom would always cook me my own separate dinner without any veggies in cause I hate certain textures. It's got so bad that me and my partners friends won't invite us out to certain restaurants because they worry I will not be able to eat anything on the menu  I feel like I really need to be open minded to trying new foods especially fruit and veg. I'm really glad you did this video it made me feel like I'm not the only one who has food struggles _",0,0,Neutral
Great video I was also a very plain picky eater as a kid (only ate white food i.e. Chicken and potatoes) so I can relate a lot I started being more adventurous with food (also as a result of meeting my boyfriend) and now I love trying new things my family are constantly amazed at the change  have you tried any recipes from Monami Frost's vegan cookbook?,0,0,Neutral
You look extremely beautiful always. and i think you are a great person,0,0,Neutral
"Thanks so much for sharing your journey with us :) nI felt the same when I went vegan  I lost some weight, but I gained a whole new world of delicious food, compassion, knowledge and I feel the best I've ever felt  the weight is just a thing that happened along side that",0,0,Neutral
Great video It was so interesting to learn more about your lifestyle. Thanks for sharing. :),0,0,Neutral
Thank you for sharing your story. It is a brave thing to do and it's a brave thing to share what you eat to the world especially if you've struggled with food in your lifetime because people can be really brutal online. Here you are not hiding behind a veil like the people who judge you are and putting yourself out here and it's really inspiring. I love to hearing that despite the judgement you recognize your own personal achievements like eating a variety of foods. I can't tell you how much this really does help. You seem like such a sweet person and I really enjoy your videos and hope you enjoy inspiring others with what you make.,0,0,Neutral
Thanks for sharing your journey Sorry you suffered a traumatic event that affected you so adversely Just look at how far youe come Be kind to yourself Love your channel,0,0,Neutral
Veganism has also changed my life It's so lovely when things fall into place. Thanks for sharing your story. It resonated with my own story so much.,0,0,Neutral
_わわわ_,0,0,Neutral
I like food,0,0,Neutral
"It nice to see a vegan, and I know not all vegans are like this but they do exist, who doesn force veganism down non vegans throats because they see it as a superior way of life when they a lot of the time themselves are restricting their diets so much they have border line eating disorders that are not healthy and sustainable in the long run. She just seems to natural and real like a normal vegan with a diet that is healthy and makes her happy, it nice. Sorry for the paragraph just thought I would say ",1,0,Neutral
I struggle with food textures. Like onions. They're a slimy slippery nightmare But man do they smell good and give off a great flavor.,0,0,Neutral
"At 21 years old Ie never met or even heard anyone else being so ussy_ with food like me. For as long as I can remember Ie struggled with the textures of food and in consequence have a really basic diet, also being vegetarian that doesn even eat fruit and veggies is practically unheard of lol. It so reassuring hearing that youe managed to overcome this your self and gives me hope for the future that I can do this myself",0,0,Neutral
"Awww Kiera. I still remember asking if you were vegan a long while ago and you said you weren't yet. Your journey is amazing. So many animals saved. You look so beautiful , you always have quite frankly...oh and the grown out fringe definitely becomes you <3 from Long Beach, CA USA",0,0,Neutral
"Food has controlled my life. I've always been an over eater. After lots of therapy I realised I was an emotional secret eater. It stemmed from my parents break up and propelled by an abusive relationship.nnI'd found myself having secret weekends of eating. I had a process; all takeaways, eaten from the tubs (eating from the plate made it 'real food') and then throwing it in the outside bin. I would be on the verge of vomiting. After 48 hours of snap out of it and spit out my food and go back to normal.nnI gained so much weight and was so unhappy. It wasn't until I started therapy that I realised that I associated food to being happy, especially the Friday night takeaways with my family before mum and dad broke up. Main food was fried chicken, and I'd eat a lot of it. nnTwo years ago I went veggie and felt like I had some control. Then earlier this year I got ill. It's taken me months to work out what was wrong. Turned out that I have fat malabsorption (which causes horrid side effects). The theory is that my years of consuming high fat foods then stripping it back repeatedly ruined my gastric system.nnI'm now vegan and on the road to healing. I still have my moments when I just want to eat and eat and tell no one, but I'm open about it and tell my fella. Being not so secret about it make it easier to control.nnKeira  thank you for being so honest. You're honest and have no shame and it means that people like me can be honest too. nnLove you x",0,0,Neutral
"Oh my god this video was so personal thank you for sharing  your thoughts from childhood were so heartbreaking but comforting at the same time to hear someone else feel the same. I'd like to think that if our younger selves knew each other, they would have been pals ",0,0,Neutral
Such a lovely and inspiring video...I can really relate to your story and struggle. Well done on getting so far Xxx,0,0,Neutral
"Great video Kiera Talking about food and diet on here (especially if you're vegan) can be so nervewracking I used to be a pretty picky eater myself but once I cut out meat from my diet I was sort of forced to try so many new things  most of which I really enjoyed I follow Dana too, she's so unbelievably helpful. ohsheglows is pretty amazing too ^_^ Hope you and Alex had a lovely anniversary",0,0,Neutral
"thank you for sharing your story <3ni've also struggled with food my whole life, had anorexia as a teen, but now that i'm vegan (been vegan for 14 months) my symptoms have lessened significantly, i feel a lot less guilty about eating and have managed to maintain a healthy & stable weight  i think the knowledge that i'm making a difference by eating plantbased really helped me feel better about foodni've also been going to therapy which has helped, and figuring out the root causes for my mental health issues has given me so many tools to improve",0,0,Neutral
you look beautiful and your so brave x,0,0,Neutral
You are an amazing person Kiera Keep on being fab x,0,0,Neutral
You are the only person that helped me stop feeling ashamed of being a size 16 because I think you are so unbelievably beautiful and it helps me think that I might be beautiful too _,0,0,Neutral
"Anyone who would dis your diet or lifestyle or tear apart your daily menu must be extremely disillusioned by something that has absolutely nothing to do with you, personally.  Every video you make is honest and non judgmental to anyone out there. Why there are people out there in the www (is that an old term?, I'm over 50 yo so sorry if I'm not up to date), who seem to seek out reasons to hurt people are doing well in their lives? Hopefully these few ( and I sincerely hope they are few) who feel they must take time out of their day to make disparaging remarks about ANY of your videos will soon realize that it's not YOU or anyone else but THEY who have a problem. Sorry to go on for so long.",0,0,Neutral
"so important amazing video hun xni've noticed it's quite common for many people that after going vegan their relationship with food changed. nin my case...I don't want to say that I forgot about my ED but it just....I don't know, different things started to be more important and I was just so excited about foods? With trying new things  high five. As a kiddo the only veggies I ate were chips and mushrooms. Maybe cauliflower. And now? Look at me For dinner today I had bowl of SALAD bigger than my head :PnI'm so happy that you're doing better and that you having back control over what's happening :*nLots of love :*nnalso  vegans judging other vegans over who's more vegan  GTFOnanimals don't care if you eat raw till 4, if you're frutarian, if you juicing all day or if you stuff your face with mac n cheese. As long as it's vegan, you're good to go",0,0,Neutral
You are #22 trending Really interesting video I went vegan almost two years ago and it really changed the way I thought about food. Also it helped with binge eating (for me chocolate) when things aren't vegan I have absolutely no desire to eat them ,0,0,Neutral
"this video was so honest and real and from the heart <3 thank you for sharing Kiera, you'll have helped so many xo",0,0,Neutral
I SPY A NEW PLANT BABY,0,0,Neutral
"I agree with other commentators that if you want to exercise more, then find something you LOVE ^^ I started hula hooping/ hoop dancing almost 2 years ago, and I love it so much because it is FUN and creative :) And as a circus skill, anyone can learn it, all it takes is practice  nThank you for this video, even if if was super hard for you to do, you did a great job, and you are making me more and more interested in becoming vegan ^^ X",0,0,Neutral
YOUR HAIR LOOKS SO GOOD,0,0,Neutral
I hadn't eaten all those vegetables or really ANYTHING either until I went veg and pretty much forced myself into it,0,0,Neutral
Your hair is amazing right now,0,0,Neutral
I super related to the taste and texture sensitivity issue. I tell people all the time I can't eat certain foods cuz they feel off to me. Definitely agree that my partner influenced my ability to expand my tastes. Still struggling with my weight but I less overeat and more so eat poorly and lack exercise. Loved this video so much for it's honesty And realness,0,0,Neutral
I'm a fussy eater as well. I also hardly eat fruit because of the textures It's like you are describing me I would have to try new foods at friends houses because I didn't want to be rude. I'm 28 now and I'm still fussy but my fiance (got engaged last week after being together 6 years) has pushed me to try new things and my diet isn't amazing but I'm doing well :)nThe way I eat fruit now is smoothies It's the easiest way I find to do it.,0,0,Neutral
"Really interesting video Kiera , iv suffered from bulimia since i was 16 at 20 i went vegetarain and it really helped me to feel more comfortable with food. However i still suffer from bulimia and im struggling at the moment with over eating and i feel like im really suffering but i cant stop and i sont know what to do i need help. X",0,0,Neutral
You are truly inspiring and yes Cooking helps so much when making the transition and it's so much fun to challenge yourself with different recipes. Hot for food is another awesome blog if you haven't checked it out yet.,0,0,Neutral
Just to say that you look absolutely beautiful in this video.  And now I will watch the rest ,0,0,Neutral
so happy for you i love hearing everything u have to say <3,0,0,Neutral
I'm not vegan or ever plan to be one but I really do enjoy your videos on cooking It's awesome that you share what you love without trying to push anything on anyone :) Keep up the amazing work,0,0,Neutral
The pea pesto is my favourite too,0,0,Neutral
"As we grow our taste buds change I don t do well with vegetables but after 19 I started to be able to tolarate them before that I would eat potatoes. My relation with food and weight is also shit, university isn t helping my situation either...",0,0,Neutral
"This is like looking in a mirror. God, some of the things you said hit me so hard in the chest. I just have to say, you are not alone and the struggle is real.",0,0,Neutral
You are very brave and beautiful. Thank you for sharing _わ_,0,0,Neutral
"When I was around 13, the meaning of food suddenly and rapidly changed. I realized that I didn't look like every other girl and the idea hasn't really ever left my mind. I am not comfortable with people commenting on anything that I eat, I eat emotionally and when I'm not hungry. I prefer to eat by myself, and when I am around other people I'm very aware about how much everyone else is eating compared to me and if anyone says anything at all about my food that could be seen as negative, I lose my appetite and don't want to eat anymore. I struggle everyday with my feelings towards food, but hearing people talk about how they got over their issues with food helps me a little in trying to fix whats going on inside my head.",2,0,Neutral
Find a fight like xena class.,0,0,Neutral
"Thank you for this video Kiera I have struggled with my weight and insecurities my entire life. I started going to the gym last year and it has helped me so much , not only about the weight I just feel better in general <3",0,0,Neutral
"have you ever heard of Neophobia? from what you're describing it sounds like you may have had that in the past, but look into it if you don't know what it is and see for yourself obviously Nice video btw xx",0,0,Neutral
"Thank you for sharing, great video. Also your hair looks amazing",0,0,Neutral
"Thanks for speaking so openly about this topic. I was very shy as a child. Although I wasn't overweight, I established a strange relationship with food. I never gained Body Positivity so things like shopping clothes, wearing a swimsuit... are stressful to me. It's good to hear that there are some other people, dealing with this problem.",0,0,Neutral
"Honestly, I am so happy that this video didn't really focus on weight loss being the number one topic, but rather your increasing enjoyment of food, how happy it makes you, and how you don't obsess over being perfect about it. I think that sends a great message to younger girls (and old ladies like me  lol) who may be watching your video. And vegans too From one chill vegan to another  thumbs up for this one. <3",0,0,Neutral
"I've always loved the idea of veganism, but I'm afraid of carbs. I have a liver disease where basically I need to lose fat, and they suggest a low carb diet, which has worked so far, but I don't like eating meat since I was raised vegetarian so I feel conflicted. It's hard finding a balance I guess. Thanks for this video, I've always had a complicated relationship with food and it helps hearing other people's perspectives and journeys :D",0,0,Neutral
"*you should try proper working out*n*i used to hate it when i started myself pretty late in life, but then i learned to love it*n*most things in life we don't like when we're not good at them, but no one is good at anything he has never tried*",2,0,Neutral
I bloody love your what I ate videos. I think it shows what real life is like and that not everyone is a health nut. Vegan ism personally isn't for me but I think your videos also show that veganism isn't just a bunch of salads all the time. You're looking fabulous and as long as you are happy then that's brilliant _,1,0,Neutral
"I think everyone in the comments will hate me for this but... In one of your really earlier videos I did make a comment to you about my concern that there was a lack of vegetables and fruit and now I really regret what i wrote, I wasnt trying to be rude I thought I was trying, in my weird way, to look out for you. I thought I was being helpful, but wasn't aware of the issues you faced, so I want to take this moment to apologise, I'm sorry and I really hope that I didn't offend you.",1,0,Neutral
I relate to basically all of this. I 22 and I still can figure out my relationship with food. I feel like it never gonna get better :(,1,0,Neutral
You're amazing,0,0,Neutral
Vegan trending? What the hell.,0,0,Neutral
Love u ,0,0,Neutral
rending_,0,0,Neutral
My mom is not suportiw,0,0,Neutral
Brave girl x,0,0,Neutral
_もも,0,0,Neutral
You could do Krav Maga Kiera _,1,0,Neutral
how the fuck is this trending gtfo,0,0,Neutral
"Get A Secret Weapon in the attle of the BulgennMost people fight for their erfect body_ for weeks, months, or years. Some even nstruggle for a lifetime.nSadly, the people who do succeed in losing weight usually regain everything nwithin a year or so. It can be truly disheartening, all these soldiers pushing nthe frontline forward only to regress soon after.nBut there is hope.nThankfully, my friend, health expert, coach, nutritionist, and trainer Brian nFlatt has developed ansecret weapon that his clients are using to drop 1_2 pounds EACH DAY during the nfirst weeks.nHe also has the secret weapon to maintain this weight loss for a LIFETIME. That's nwhat I call a victory.nSee what it all about here, 100% complimentary nNow take a second to imagine this:nnHow much better would life be without the stubborn body fat that weighs down your nhealth and future?nnLet me fuel your imagination with a success story. After losing several dress nsizes, Regina wrote us that she simply couldn stop dancing_alone at home, nsitting in her office chair, even while socializing with friends in public. She nput it beautifully_nny bodynd even my souleel so light that I always dancing because I enjoy nthe new me too much to keep still._ nCan you imagine how wonderful that must feel? Can you believe that could be you?nDo yourself a favor. Make the transition from fantasy to reality today. nCheck out this scientifically proven method, which has already worked for nthousands across the globe. Go aheado your research. We have every confidence nthat our system can lift you out of the trenches and send you dancing down the nnstreets. nnSee it all here  n",0,0,Neutral
You know what is fricking delicious. na juicy hamburger,0,0,Neutral
Brazilian Jiu Jitsu is probably the best martial art for females.,1,0,Neutral
someone pls report that sex comment i dont know,0,1,Neutral
Hiiiiiii there  Hope you're all doing well Today we're making some super kawaii Pusheen Brownie Pops YAY Perfect if you don't have the time to individually roll out cake pops_ EnjoynnP.S. Collegelife update in case you're curious Everything is still going great here Just figuring out the best way to be a fulltime student and YouTuber BUT it's going well so far Midterms are coming up though send help if you want to talk about marginal benefit and consumer surplus with me_ Wish me luck,166,41,Neutral
Best of luck Rachael for ur mid terms nU will do well nNo tensions ,3,0,Neutral
"So happy to see you back with the baking stuff Plus, the pusheen treats are adorable _",3,0,Neutral
Pusheen is a girl,0,0,Neutral
Can you plz do conolies.,0,0,Neutral
I _わ_ Pusheen ,0,0,Neutral
I love brownies too_わ_,0,0,Neutral
COULD U MAKE SOME RILLAKUMA AND KORILAKKUMA MACAROONS,0,0,Neutral
@3:06 'pur'sonally hahah,0,0,Neutral
Okay,0,0,Neutral
I love pusheen,0,0,Neutral
My friends are gonna have the best birthdays ever....,0,0,Neutral
"Just saying, but you look fine",0,0,Neutral
"I decided to comment because there were only 395 comments, so... Hi people of YouTube.",0,0,Neutral
can you do Halloween,0,0,Neutral
"I remeber when she was only at like 1,000. She so grown man.",0,0,Neutral
please make a color changing diy pleasenpleaseeeeeeeeeeeeeeeeeeeeeeeeeeeeeeenpleaseeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0,0,Neutral
Isn't Pusheen a girl?,0,0,Neutral
I love it ,0,0,Neutral
Can I make Pusheen cake pops???,0,0,Neutral
Pusheen is a GIRL,1,0,Neutral
How dare you eat pusheen??,0,0,Neutral
,0,0,Neutral
so pretty,0,0,Neutral
Good luck on your midterms,0,0,Neutral
Nice video.I really like it,0,0,Neutral
We enjoy enjoy enjoy,0,0,Neutral
pls do the tiny bake chalenge,1,0,Neutral
These pusheen pops are sooo cute Well done ,0,0,Neutral
Omg.  so cute,0,0,Neutral
Woahhhh,0,0,Neutral
Aww they look so cute,0,0,Neutral
OMG I LOVE PUSHEEN AND BROWNIESnnPusheen+Brownies=GENIUS,0,0,Neutral
LOVE YOU _,0,0,Neutral
Video starts at 0:38,0,0,Neutral
#latesquad where you at ?,3,2,Neutral
pusheen <33333,0,0,Neutral
Please colab with rosana pansino plz like if you agree,0,0,Neutral
Substitute for egg please,0,0,Neutral
Pusheen is my spirit animal ,1,0,Neutral
Love all your videos you're the best,0,0,Neutral
Thanks for sharing the recipe for the brownie It's so fudgy and rich and its looks so good :D nR ResponsiblenA AwesomenC CreativenH HappynE EnergeticnL Lovely :)),0,0,Neutral
Ahhh I forgot how early midterms are I feel like you just got there Good luck Cute brownie pops ,0,0,Neutral
Yes making this for my friends and my crush hehe,0,0,Neutral
I'm with you I love brownies. Great treat and nicely done video. ,0,0,Neutral
Oh no it's super cute af,0,0,Neutral
ITS NOT NATURAL TO BE SO PERFECT AND CHEERFUL,0,0,Neutral
"Hello kawaii but I was wondering if u would take my request to make something bts, a kpop band that I really love. If you can do this then u r the best kawaii person EVER >_<",0,0,Neutral
Omg everything you make is so adorable and delicious  (*麓*),0,0,Neutral
"Oh my goodness, so much cute I might try making these for my kid's birthday this month",0,0,Neutral
omfg anything pusheen is a yes from me,0,0,Neutral
make fall soap little pumpkins would be so cute i don't like scary things,0,0,Neutral
I love baking brownies in a cake pop mould and putting them into teeny cupcake liners. I call them brownie bites ,0,0,Neutral
I love pusheen nThank for making,0,0,Neutral
"I don't even think you have to a diehard fan to know that Pusheen's a girl XD great video, though. soooo adorable. wish i could make cake/brownie pops without them falling apart",0,0,Neutral
We don't have candy quick here_,0,0,Neutral
"Oh my gosh Rachel, these are super cute and so easy to make Love But please breathe, I felt like you rushed through this whole tutorial in one breath and didn't stop xD Hope college is going well for you and thanks for continuously updating your channel <3",0,0,Neutral
You are so cute_,0,0,Neutral
Oooohh so Kawaii I was wondering if you can make a cake (or anything) relating to the new My Little pony: movie. It'll be so cool if you can do like a pirate ship cake with Rainbow Dash's RAINBOOM,0,0,Neutral
What the name of the song?_,0,0,Neutral
Tip: if you change the background music it won't be that distracting nLove you,0,0,Neutral
I imagine this conversation at my birthday partnMe: Hi guys Guess what we are going eat.nPerson: cake? nMe: guess again.nPerson: more cake? nMe: nope. nPerson: I am out of guesses nMe: WE ARE GOING TO EAT PUSHEENnPerson: but I am a vegetarian .. I am crying inside,0,0,Neutral
Super cute Pusheen is a girl though :),0,0,Neutral
Even my mid term is going to be soon ,0,0,Neutral
Those are so cute I will surely make it,0,0,Neutral
Wish u luck kawaiisweetworld in collage btw i love all of ur vids the desserts u make look sooooo good,0,0,Neutral
I dont even like brownies or cakes but holy molly you make everything look super cute and delicious at the same timennn*I'll eat them brownies WINK WONKS*n(seriously though),0,0,Neutral
Kawaisweetworld how do you edit your videos..? Can you make a video about that? _love youuuuu ,0,0,Neutral
"I would feel bad to eat them, they're too cute :3",1,0,Neutral
Ahh Rachel these *brownie* pops are so amazing I'm definitely gonna use that brownie recipe .3.,0,0,Neutral
Can I use a double boiler instead of microwave?,0,0,Neutral
As I love your all the recipes please make eggless mug cake recipe _,0,0,Neutral
Ur cake creations are awesome.....love them...they are soo pretty n cute.....I want to make all of them....n u tooo are really pretty....thanks for making these pusheen popsわ,0,0,Neutral
Wow RachelnThis is a speedy gonzales video ,0,0,Neutral
Hello ihave a req.i hope you read this can you make a heart emoji cake thanks,0,0,Neutral
I love you so mach,0,0,Neutral
Maybe you can do something Halloween themed like a cake.,0,0,Neutral
su cute.... ive never ate cake pops before... i wanna try them ;; but our country doesnt hav those stuffn.. even the cookies i liked in America ;; I MISS YOU COOKIEEEEE,0,0,Neutral
B E A U T I F U L,0,0,Neutral
I can't believe you kept those sprinkles for such a long time,0,0,Neutral
Rachel I love your kitchen utensils and other tools Please make a video about them ,0,0,Neutral
Ahh these are adorable Rachel Fabulous job as always :) Hope school is going well,0,0,Neutral
I love your videos si much,0,0,Neutral
"its so funny when she points to the left in her intro every time, yet the screen comes from the right lol",0,0,Neutral
"Hi Rachel :) I love Pusheen and your videos. I made alot things you did some months ago, but now I think you turned a little to 'DIY Baking Channel' I hope not :D But I don't mind. I hope I will see more of your videos :) Bye",0,0,Neutral
Can you please make some type of fudge?,0,0,Neutral
I always love these videos you clever girl,0,0,Neutral
ch峄 d霉ng keo s峄_ _煤ng kh么ng 岷,0,0,Neutral
you removed the best part of the brownie :'(,0,0,Neutral
what's this neko atsume?? new question,1,0,Neutral
I made this for a school project and I WON nTHANKS TO UR WONDERFUL RECEPIE MY TEAM MADE THIS AND LOADS OF PPL BOUGHT THEM AND SAID IT WAS REALLY YUMMY nTHANK U SO MUCH RACHEL HAVE A LOVELY TIME AT COLLEGE GOOD LUCK,0,0,Neutral
what heeeeck i need to try these,1,0,Neutral
this is to cute to be eaten_,1,0,Neutral
Can you make a fall cake,1,0,Neutral
So cute I need to do it,1,0,Neutral
liked my own comment sense no one will,1,0,Neutral
plz do something totoro themed its been so long,1,8,Neutral
Love u Rachael nU r the best ,1,1,Neutral
QuestionnIs Pusheen and Totoro related?Cause they look kinda same,1,1,Neutral
cute_ Pusheen is a girl BTW_ Good luck in college,1,1,Neutral
"DONT WORRY AYESHA, THATS NORMAL COMPARED TO TAMERA GIVING RASPBERRIES TO ADAM'S STOMACH",229,10,Neutral
Ain't nothing wrong with a little foot fetish lmao,223,5,Neutral
Idris for Loni. Common for Jeannie and now Ayesha for Tamera. All their crushes.,154,10,Neutral
Makes me sad for my horrible looking feet,54,10,Neutral
IDRIS ELBA HAS OPENED UP THE FLOOD GATES,45,3,Neutral
I really don't get the foot thing.,89,8,Neutral
"You've got a fetish for my feet, I push you out and you come right back.",71,3,Neutral
Loni all in her damn phone I know she was thinking back up bitch,18,2,Neutral
He's going to kill me.... yes he is girl _ぃ_ぃ_ぃ do you know how bad the NBA & his teammates are going to make fun of him? Lmaoooooo damnnn...no championship this year ,7,1,Neutral
Y'ALL NEED TO KEEP AYESHA ON THE PANELLLLL,19,1,Neutral
KEEP AYESHA ADD her to the Cast,26,1,Neutral
she need to be part of the team,27,0,Neutral
The ladies look stunning loving Loni's makeup and hair Tamera all season has been slaying.,6,1,Neutral
Men who are turned on by feet are weird to me.,18,8,Neutral
"Attention the real, keep Ayesha pleaseeeeeeeeeeeeeeees",33,1,Neutral
"I don't see what the problem is I mean they are married, and I love feet as well.",5,4,Neutral
Real niggas suck on toes,4,1,Neutral
I would love for Ayesha to be a host,1,0,Neutral
And I bet Steph is going to be label as a foot creep.,1,1,Neutral
Amazing price charmes with 10% off use code 10off go tonMikeyww.com,0,1,Neutral
Thats really cute,3,0,Neutral
I like that though very unusual but kind of cute too.,0,0,Neutral
Y'all seen that video of a light skin sucking on that one girls feet? Must be lightskin thing to be into feet,0,0,Neutral
These show's are perfect for my low IQ. nOnly 4100 views and this crap is trending?,0,0,Neutral
I love feet and Ayesha's a pretty girl but her feet r okay. She fucked up because now steph gone get hella Dms of IG girls feet. He won't be able to contain himself,0,1,Neutral
"Lowkey not even a fetish, pretty feet be lookin raw as hell lmao",0,1,Neutral
Idris Elba out here making foot fetish okay _,15,4,Neutral
Because he has that Quentin Tarantino foot fetus. Look up Thai foot massage _,1,0,Neutral
Loni hype. He's married fat ass,20,8,Neutral
Welcome to the club Steph ,0,0,Neutral
I want to go ham on her but I'll be nice but it's crazy stuff  but if I'm Steph then he needs to talk to her like asap.,0,0,Neutral
OMG this was viral on twitter too cute,0,0,Neutral
Because she can??,0,0,Neutral
Cavs in 4,0,0,Neutral
,0,0,Neutral
Lol lonis facial expressions,0,0,Neutral
One of us. One of us. One of us.,0,0,Neutral
Cavs in 3,0,0,Neutral
Stephen ,1,0,Neutral
Yay Ayesha Curry,0,0,Neutral
Send feet baby,3,1,Neutral
So glad I don't know this much about Savannah James....,4,1,Neutral
motherfuckers are weird,5,1,Neutral
Monkey feet.,12,1,Neutral
What's with Adrienne and the oversized one sleeved shirts_,1,1,Neutral
Well now we know something about him... He like feet She a size 10 mind you  I love you Ayesha don come for me I just saying,1,5,Neutral
Idris literally just said last week that feet gets him too,2,1,Neutral
Black Fat bitches,1,0,Neutral
Fucking normies infest everything and now they are heading for the fetishes ,0,1,Neutral
Yeah that's nasty,1,1,Neutral
"When I was around 13, the meaning of food suddenly and rapidly changed. I realized that I didn't look like every other girl and the idea hasn't really ever left my mind. I am not comfortable with people commenting on anything that I eat, I eat emotionally and when I'm not hungry. I prefer to eat by myself, and when I am around other people I'm very aware about how much everyone else is eating compared to me and if anyone says anything at all about my food that could be seen as negative, I lose my appetite and don't want to eat anymore. I struggle everyday with my feelings towards food, but hearing people talk about how they got over their issues with food helps me a little in trying to fix whats going on inside my head.",3,0,Neutral
"I admire you so much....i am 69, and been vegan for 9 months and have lost 47 pounds.  I wish i had figured out some of these things when i was your age.  You rock",4,0,Neutral
Eurgh I love you. Thank you so much for you being you ,0,0,Neutral
I found a lot more things that I would eat at others peoples houses too,0,0,Neutral
Going vegetarian has made me be way less of a picky eater. I am way more willing to try new foods.,0,0,Neutral
"thank you for this video keira, you're the best",0,0,Neutral
"Can I just say you are look absolutely stunning Thank you so much for this video. Ie been struggling with food and my since I had my son 9 months ago, I vegetarian but because I so busy with my son and work I find it easier to just eat crap like a bag of crisps. But your video has inspired me to eat more fruit and vegetables and home cooked meals.",0,0,Neutral
"Aw Kiera Thank you so much for sharing your story. Though you and I had different journeys (duhhhh different people), I feel exactly the same about veganism. It was like as soon as I started eating vegan, all the other problems I had went away. I stopped wanting to be thinner, restricting, calorie counting and just eat whatever I want, when I want. Everyone always saying how good I look physically, though I do regularly exercise now too. If you want any tips on how to get the ball rolling on exercising on the reg pls let me know. Sending love to you and Alex xx",0,0,Neutral
