comment_text,likes,replies,Analysis_comments
"I thought he was smarter than that . Even with all his resources he doesn't realise there is more to it than left and right. We need to unite not all this divide and conquer shit. Either Eminem is stupid which I doubt is possible with his ryming ability, he is wilfully ignorant or he knows what he is doing and choosing to divide so others can conquer.",0,0,Positive
 Awesome remix Same guys that did the Antoine Dodson one,0,0,Positive
AMEN...High five for Freddie Gray <3 Still fighting for Freddie Still wanna know know how a dude 's head was dislocated from his spine???? And NOT one fuckin person was held accountable???,0,0,Positive
Nice freestyle...but why does he keep doing his freestyles in parking lots & abandoned warehouses?Must be the acoustics.,0,0,Positive
"If this wasn't a freestyle, He would have destroyed trump.",0,0,Positive
God hears us one day hel would get red of Donald trump amen,0,0,Positive
Anyone here remember the band Eagles?,0,0,Positive
"Weird. I guess it's hip. Oh well, I thought there'd be music with the words",0,0,Positive
I don't like to be given and ultimatum so i choose neither,0,0,Positive
"Good message, not so good freestyle but there were some good parts",0,0,Positive
Eminem look like an old dad,0,0,Positive
Is he emenimnHis look is very  change,1,0,Positive
C R I N G E   ,1,0,Positive
One of my top fave rappers ever. Always on point.,1,0,Positive
Like the message but no flow,1,0,Positive
Yo this is real lol,1,0,Positive
Minority groups like Trump voters need to understand that Eminem speaks for America.,1,0,Positive
he just told the future basically because that gentlemen that was just ambushed in Africa was in Iraq rip much love to all that serve for our freedom. and can't forget the ones that stand for it to. but happy belated birthday marshal I join you on the same day I'm a tremendous fan. I support you to the end. I'm not a s.t.a.n lmao. much love from iowa,2,0,Positive
I was moved by eminem He gave it to him. He is one of the greatest to ever rap.,2,0,Positive
"Oh god. you sad little twat. you've become the very thing you built your career criticising... a sell out media puppet desperately trying to claw back cultural relevancy by jumping on the hate trump band wagon. I wonder if this childish tirade has anything to do with your new album coming out soon.nwashed up hasbeen, media hack who's run out of ideas... that's how you ended up eminem. congratulations",3,0,Positive
"sorry,em that was lame",0,0,Positive
This is junk,0,0,Positive
FACK TRUMP,0,0,Positive
Legend,0,0,Positive
#fuckputin,0,0,Positive
is than eminem?,0,0,Positive
Sub gor sub,0,0,Positive
_,0,0,Positive
You're orange so edgy,0,0,Positive
Last attempt to grasp fame.,0,0,Positive
playback on 1.5x gives old eminem vibes,0,0,Positive
Eminem ,0,0,Positive
8 years,0,0,Positive
This Is Overrated,0,0,Positive
Em lost it,0,0,Positive
Can u stop removing dislikes? Thanks,1,0,Positive
epic,1,0,Positive
Build that wall,3,0,Positive
Garbage.,3,0,Positive
Even Eminem Is Old He is still good,0,0,Positive
Misogyny is the only thing you fantastic for.,0,0,Positive
"I thought this guy was supposed to be a rapper  his shit don't even rhyme. why don't you rap about hillary carry hot sauce in her purse. That bitch is the real racist  talks down to black people, lies to get their vote, then forgets about em",0,0,Positive
"I used to like Eminem until he became retarded, well in that case, Ive always hated him",0,0,Positive
Sounds like some has  been that needed some publicity because he slowly fading away .  ,0,0,Positive
"this shit wack.  m&m is a hasbeen , washed up, just sayin this shit so he still looks cool in the black community eyes...",0,0,Positive
s u c k s,0,0,Positive
lame one trick pony and that trick is old. time to grow up and get a real job you're almost 45.,0,0,Positive
Is this a cena rap?,0,0,Positive
What an idiot He looks like in deep need of money.,0,0,Positive
yall dumb. mane did this actin out for straight publicity....and he sure got y'all...smh,0,0,Positive
I made a remix of this freestyle with an instrumental . If you want to hear how this sounds with music you can check out on my channel ;),1,0,Positive
Go back to shitting on your mom and singing about killing your babies mom you punk bitch,2,0,Positive
"This is coming from sexist and abusive Eminem lmao, yes he was the greatest of his time and is one of the hip hop greats but he is dumb now",2,0,Positive
"Haha wow speaking about our president, blows my mind. Super disrespectful. I wasn't a big Obama or Bush fan but I would never disrespect them like this. Maybe Eminem should move to a different country. I guess Eminem doesn't like me because I support trump haha dang.",1,0,Positive
Sucka MC Holy shit this is wack Thanks for proving my point that's your wack Bitch Ass chump,1,0,Positive
Isn this the same guy that used to call people faggots and queers and stuff? ike Elton john im just a mean cocksucker?,2,0,Positive
Here's a bar Eminem wears diamonds that Africans mine out a dark cave.. Just so he can deceive us and light up the stage,2,0,Positive
"This was honestly the worst selection for US President in history. The fact that we as Americans actually allowed this election to take place is something we should all be ashamed of. nnWhether you voted for Hillary or Trump, deep down you know they both were no where near what we needed as our President, especially in times like these. nnBut instead of uniting and making REAL change, this election is a tool to divide us further. Demo... Repu... two sides of the same coin people. And as for Eminem, he's  only fueling the fire because that is what he has been told to do. Keep us divided. Keep us weak. Keep us distracted. nnIf Eminem was as real as he claims he is, he'd be rapping about what is really going on behind closed doors. Not about some puppet President that holds as much power as he is allowed to by his masters.nnAnd I love how a group of black men stay silent in the background during this entire segment. Letting a white man speak for them and get the final say, of course.",2,0,Positive
Hahahahhaaha guess he forgot Obama dropped.. More than 65 thousand bombs... A year... Every year... Of his residency... Lol,2,0,Positive
That 1 million likes is such a beautiful thing.,1,2,Positive
ear rape,0,0,Positive
Well ... Another  puppet,0,0,Positive
This is shit.,0,0,Positive
Do some cardio. Your commie cuck ass is panting,0,0,Positive
Goddamn Eminem is getting old,0,0,Positive
also shit rap,0,0,Positive
weak as shit. Written ASF. freestyle my ass.,0,0,Positive
Yeah sick tan eminem 2017,0,0,Positive
Screw Trump and screw white people.,8,1,Positive
"All these trump supports and people who aren't even from the US but making bad comments are weak Just scheming. Obviously you do not know Eminem, nothing about what's been obviously going on in politics, or what is a freestyle is. Go take a seat  like kudos to Slim Shady for this. Y'all feelings hurt That's the only reason y'all cringing and complaining.. Sorry but a wake up call is due. Y'all like a pimple face, indignant, teenager who don't want to wake up for 7am class.  Stop the whining. He just took y'all to school.",1,1,Positive
this is shit,1,0,Positive
Sounds like a broken CNN record.,2,1,Positive
"Shalom Eminem. We all thank you for this masterpiece. Globalists will run the world All races, cultures and traditions will disappear. You are one of our best puppets in music industry. Are you interested in playing a role in a new Hollywood movie?",1,1,Positive
"Trump doesn't deserve so much hate, he's trying to save our country from what its become and restore it. We need to take a stand against the SJW Black lives matter, feminists and LGBT scum that are ruining this once great land.",0,1,Positive
I just burnt all his cds and deleted all his songs. Eat Shit and die Eminem,0,1,Positive
"So..basicly his tought of procces is''if you dont hold the same opinion on politics as me,well sorry you can't be my friend,lol. What a pathetic cu nt,mindset of a middle school child he has. Hahahaha",0,1,Positive
the first half was so cringe,0,1,Positive
"He say trump gonna bounce when the bombs start dropping? U think eminem wouldn't do the same? Another rich hypocrite. fyi i don't like trump either. or hillary or obama. the whole system is screwed up. Next election let's elect a bunch of sane homeless americans to office. Instead of a bunch of rich pedos and rapists. cuz our current elected officials and celebrities are all too rich to understand what it's like to live paycheck to paycheck. but that's how they keep us slaves. And they use rich icons like eminem and trump to keep the agenda going. controlled opposition. keepin us divided so we don't work together for real freedom. keepin us on our phones and computers. so we don't talk face to face.  labeling us black, white, yellow, brown, etc... to put us in boxes. separate.  we are all humans who want freedom, peace and happiness. Stop buying their albums and stop paying taxes and see how quick these rich assholes change their tune.",0,1,Positive
Eminem should be the next President,6,0,Positive
Can ayone tell me why he's such a goat?,3,0,Positive
He gots a point  slimshady100%,3,0,Positive
Thumbs up Eminem,3,0,Positive
WE HATE TRUMP,3,0,Positive
The last time I saw Eminem was when mockingbird came out. He look hella different now,7,0,Positive
Em that shit was dope. Comin from an Iraq vet. Love your flow and your soul bro,0,0,Positive
This comment section is full of ignorant people.,0,0,Positive
I love Em but this is garbage. I not a trump supporter. Just a dude watching YouTube.,0,0,Positive
Listen to my friend sing.  oldies ,0,0,Positive
He looks like Maccer from GTA San Andreas,0,0,Positive
He looks so diffrend is this really eminem ,0,0,Positive
you dont got nuts like an empty asylumnthats fire,0,0,Positive
Who's is this guy now?,0,0,Positive
I have his headphones. Marshall.,0,0,Positive
Hell yeah emm...takes balls to figh the president and his bullshit but i never had a doubt you lacked some...keep up the fighte bud i'm with you...,0,0,Positive
Do any of all kids know Eminem is?,0,0,Positive
"I love You Maaan, ever since day one",0,0,Positive
"anyone else notice how this video contains violations to YouTube's policies, yet is still monetized? I smell corruption.",0,0,Positive
How does this video not violate YouTube content rules again? Shame on YouTube and their gatekeepers Pathetic.,0,0,Positive
Bruh he said let give Obama props tf he do again...oh yeah raised debt that right.,0,0,Positive
i never figured this guy as a try hard,0,0,Positive
"ima die hard eminem fan, but tbh he sounds like shit without a beat",0,0,Positive
Why is this acapella? It sounds like a spoken poem,0,0,Positive
Have you guys even heard a legit freestyle? It's exactly like this.,1,0,Positive
Em ur a rap god and a truth god. Thank you. Good to see ur still kicking ass. Love for life shady.,2,0,Positive
I made a remix of this freestyle with an instrumental . If you want to know how this rap sounds with music you can check out on my channel ;),2,0,Positive
Didn't see you right wingers this fired up when those disphits in Charlotseville flashed Hitler salutes and swastikas.,2,0,Positive
Bump this in the club...,1,0,Positive
Tell me y'all didn't let that Fantastic Four bar go over your heads #Fire _,1,0,Positive
The fact that he is serious makes this hilarious.,1,0,Positive
Endosement compensation. Look at the websites contributing to his video.  Indirect beneficiaries.... Capitalism at its Best.nnPS I been a fan of Eminem since he started coming up. Not hating just personal observation.,1,0,Positive
Eminem noticed Puerto Rico わ_ what a blessing thanks Slim,1,0,Positive
"20th trending in Australia, used to be 2. 1 million likes The world is with u Em Thanks slim for standing up",2,0,Positive
why is he going off,1,0,Positive
"Next time you Americans are faced with a shit situation like you were with this past election, spoil your votes. It's says a lot more than note voting at all and does less damage than voting on impulse. I mean, us in Canada have a vagina for a prime minister but you guys elected a madman.",1,0,Positive
"This is a brave man, to make a statement, with no one else's support, no backbeat; true freestyle, in such a sensitive political landscape. nnF*ck walking on eggshells, I came to stomp",2,0,Positive
I don't know if trump is a good president because I am not in states but anyone who says captured soldiers are losers is not a nice person .,1,0,Positive
When your white but blacker than your black friends.nnThese niggas in the back lol.. nDefinitely ride or dies for Marshall,1,0,Positive
"Guess whoes back,back again.?nShady's back tell a friend",1,0,Positive
"Thank you Eminem, you are 100% right.  And God willing that Orange President will keep talking stupid, and lose himself a job real quick. Eminem speaks for Americans and common sense.",2,0,Positive
Damn could a thought that one through alittle,0,0,Positive
,0,0,Positive
yawn...,0,0,Positive
Gahhhhhhh damn,0,0,Positive
I love em n trump tbis ryhmes are sick,0,0,Positive
wow,0,0,Positive
haha jk,0,0,Positive
Trump isn't 94,0,0,Positive
,0,0,Positive
Lyrics anyone,0,0,Positive
That jump doe,0,0,Positive
8 Miles Is Still A Banger Ahlie _>;),0,0,Positive
Fire in da boof ,0,0,Positive
Still listening,0,0,Positive
Sooo many butthurt Trump supporters from these facts ,2,0,Positive
My man fuck Donald Trump,1,0,Positive
This sounded like SupaHotFire. Seriously M&M.,1,0,Positive
Hes back hes back,2,0,Positive
You_Gonna_Rule_Rap_World_Again_,2,0,Positive
"As an outsider to your country, can someone please intelligently explain to me what Trump did exactly?",0,0,Positive
Eminem come to king city California see what happens....        make America great again Eminem you just proved your a sell out and a tool for the globalist you probably jerked of haver weinstein to get famous u sell out rolling around with a gun with no bullets. Your a joke And snoop dogs a sell out to. Start your civil war see what happens ; ),0,0,Positive
"He is a good rapper, but its hard to disagree with this..nnEminem is a Complete IdiotnIsn't it an amazing coincidence how rappers all loved Trump, but then he suddenly became a racist when he took on the establishment?n",0,0,Positive
Sorry...nnnnnnnBut your bars are excruciating to listen to. You keep on having those awkward silences.,0,0,Positive
"Wow, black people are just destined to be bitter and angry forever.  Sorry,  but there isn't a black person alive that was picking cotton and was denied their right to vote or use of the same restrooms and water fountains as everyone else...get over your egos.",0,0,Positive
" Em. Practice what you preach. You wanna walk a mile in his shoes? You can't even put together a sentence that makes cents and, you wanna talk about all the others and then other countries and then his grandpa. Bitch please you used to be the one who everyone would hang from your D Eminem, your no longer relevant. Stick to your sick rhymes and the good times.",0,0,Positive
I used to like you but now I don't keep your political expressions to yourself WIGGER.,0,0,Positive
You were a hole lot better 2 years ago,0,0,Positive
"People...Stop supporting this.  Stop supporting hate.  Stop supporting division.  Stop supporting the notion that we hate each other.  Stop supporting the goal to improve our country.  Stop supporting suppression of free speech....... n Instead, start to love, start to unite, start believing that love unites us, be proud that our country represents freedom (it's not perfect, but it's the best country on earth.... period), and start understanding that our words define our reality, for better or for worse, let the conversations control our unity, not the media, not the govt, just the people.  nnWe all want the same thing... Love, and no fear.",0,0,Positive
I know elementary kids that can rap better.# sell out,0,0,Positive
"is this white or black privilege ;)   oh wait, it's just pure garbage",0,0,Positive
"Eminem sucks, hes a has been. Youtube how come u running ads with this kind of vid. What happen to ur rules u push on other youtubers that dont even push these kind of agendas.",0,0,Positive
I would have respected Em more if he would have stood up during obamas 2nd term when the police was killing unarmed AfricanAmericans  left and right like fruit flies.,0,0,Positive
I've never seen someone stick a gun in their mouth and pull the trigger that many times before. #RIPeminem,0,0,Positive
THIS IS STUPID ILL EXLAIN WHY IF ANYONE CARES ENOUGH TO KNOW HE ACTUALLY SOUNDS LIKE RAP BATTLE DISASTER,0,0,Positive
sucks i used to like him,0,0,Positive
At the end of the day Trump is still president and Eminem is,0,0,Positive
I THOUGHT THIS WAS FAKEM's aged dammm.... His soul hasn't.,0,0,Positive
"Dont ever forget who u r eminem, u grew up on the streets, poor, and the only thing that got u here was ur talent, and u might just end up like u used to be",0,0,Positive
Oh boi. I just love me some quality division.,0,0,Positive
he is a confirmed eed traitor I say death,0,0,Positive
Can someone tell me who the guys in the back are?,1,0,Positive
"Politics aside, Eminem can do way better than this.",2,0,Positive
"Regardless of political affilation, you have to admit that this is a steaming pile of garbage. Holy shit it's bad.",2,0,Positive
Racism is the only thing he fantastic 4  cause that how he gets the F*cking rocks off when he orange OMG That one hella bar,1,0,Positive
"Your flow was weak,nAnd Your Lyrics Were WeirdnIt took you 44 years to grow a beard.",1,0,Positive
Damn Em has jumped the shark. His scripted freestyle was straight ass. Doesn't make sense. Weak. I guess he's just following where most hip hop has gone... down the toilet. Enjoy the turds.,1,0,Positive
Don't know what some of you are talking about Eminem still inform still the greatest and he taught Donald Trump unfortunately our president a lesson,1,0,Positive
Sha@yfucked ti you lost man,0,0,Positive
so did eminem go threw puberty?,0,0,Positive
This guy never runs out on hunger.,2,1,Positive
The goat,1,0,Positive
lol what a dumb ass,1,0,Positive
Cringe.......,1,0,Positive
sadly had to dislike,1,0,Positive
Eminem is a whinny bitch.,1,2,Positive
"REPORT: THIS VIDEO POST VIOLATES YouTube's TERMS OF SERVICE AND SHOULD BE Demonetized AND REMOVED ACCORDING TO ITS OWN POLICY... However it's unlikely that it will never happen with VEVO or any other leftist ideological propagandists channel's... I THINK I WOULD OFFER A GREAT AMOUNT OF RESPECT FOR GOOGLE AND IT'S YOUTUBE DIVISION OF IT WOULD REVISE ITS TERMS OF SERVICE TO BE PLAINLY SPELLED OUT TO SAY IT WILL DELETE, SUSPEND AND OR DEMONETIZE,  AT ITS OWN DISCRETION AND WILL, ANY VIDEO POST OR CHANNEL THAT ITS STAFF,  IN COOPERATION WITH THE DEEP STATE GOVERNORS , HAPPEN TO NOT AGREE WITH...ESPECIALLY CHANNEL'S THAT OPENLY EXPOSE THE TRUTH AND REALITY OF WHAT GOOGLE AND DEEP STATE ARE DOING TO US...SLIM Shady IS ALLOW TO PROMOTE VIOLENCE SGAINST A SITTING PRESIDENT AND GET PAID DOING SO, BUT I CANNOT DISSENT AND PUBLICLY POST A VIDEO DISAGREEING WITH HIM... AT LEAST BE HONEST AND REVISE YOUR TERMS OF SERVICE TO PLAINLY SAY ITS OUR BUSINESS, WE CAN DO WHAT WE WANT STOP HIDING BEHIND YOUR TERMS OF SERVICE AND COMMUNITY GUIDELINES AS IF YOU ADMINISTER THEM FAIRLY, ITS OBVIOUS TO A 3 YR. OLD  WHAT YOU'RE UP TO GOOGLE..............3...........2............1.......... DELETE......",1,1,Positive
"Lol, Eminem is a little bitch compared to Trump.",0,1,Positive
4 MORE YEARS,1,1,Positive
"Em, ive been a fan since 2009 but I like trump and if you dont like it take that fist and cram it up your ass",0,0,Positive
You people on the Left are just sad  Can you say Sore Loser's ? Sad  lol,0,0,Positive
"Wait, is that a Grand National?",0,0,Positive
It's dope. He stood up and stepped up. Respect Slim Shady.,0,0,Positive
I respect his talent but it is not a kinda music video hehehe it is like a spoken poetry will full of emotions that can uplift our soul,0,0,Positive
"Damn, he look so different.",0,0,Positive
give Obama props? for what all the debt that he and the left gave us to make us slaves....truth bro,0,0,Positive
I got chills and I didn't even want to like it.,0,0,Positive
Why would Eminem say f*** you to a huge part of his fan base? These are the same fans that supported Shady and his rise to power as the best rapper? How could he alienate so many of these people? Without your fans you aren't anything. A lot of people hate Trump but this was a huge messed up thing to do to someone who has been sticking up for slim shady since day one  and now he wants to say f*** you to these people that were always fans of him.,0,0,Positive
Fists high America bless up To u shady,0,0,Positive
I don't get any of this. Didnt Collin take the knee when Obama was president? He was the first to take the knee then and the media blasted him but now everyone wants to jump on board coz it's not Obama's America that is screwing things up. and Eminem is brave for this?,0,0,Positive
eminem should join the army,0,0,Positive
Who is this? This doesn't look or sound like Eminem. It's this mandela effect?,0,0,Positive
"As redman said, Em was making a statement. He coulda came and blacked out with the deadliest rhymes and flow. But he wanted to talk, and make a statement and stand for the people and america. not to impress Hip hop heads and mumble heads.",0,0,Positive
"What i think a lot of folks are missing is the bit about trump flying around till the bombing stops. That a direct reference to the Presidential airplane, Air force one. Air Force One can withstan bomb blasts and can refuel while still flying at high altitudes, making possible to stay safe indefinitely during a nuclear war . Just throwing that context out there.",0,0,Positive
I subbed for the Legendary Eminem,0,0,Positive
"This is by far the worst thing he has done, even though things have been on a clear downward trajectory for years now. Parking lots is where he should rap now.",0,0,Positive
This one is for collin make a fist and keep that shit balled like donald the bitch best part respect eminem,0,0,Positive
You better give Obama props for dropping more bombs on innocents than GW.  Eminem baiting Trump is so predictable,0,0,Positive
"Rise up Right on Eminem, keep it real",0,0,Positive
I'm with you Eminem,0,0,Positive
"Woah, who would've thought that standing up for others would piss of these righties so badly. Maybe we can just hug them out if existence.",0,0,Positive
One of my favorites turned into a sheep so sad?,0,0,Positive
This is why I love Eminem ,0,0,Positive
He says he wants to lower taxes but who gonna pay for his trips family golf and mansions I think is what he said at around 2:25 but uhh did u forget that trumps a billionaire he doesn need tax money nibba  Eminem wack these days,0,0,Positive
But Im not a rapper,0,0,Positive
"If you don realize why he went against Trump, it because Trump is a big thing right now, so he can gain a lot of popularity from this. I support Eminem, good freestyle also.",0,0,Positive
Eminem has been around for as long as I can remember. It's like he's an immortal (comin through the portal (if u get the reference)),0,0,Positive
Yup still sounds like a 13 year old...Its like rap and drugs at a young age stunts IQ for life.,0,0,Positive
eminem came back and he got weird flow now,0,0,Positive
Eminem is gonna lose a lot if he keeps going The way he's going  Eminem is on Obamas side and Hilary Clinton  side when Donald trump is just doing his job and trying to help people out and not try to control the world like Obama  and Hilary Clinton did so Eminem I'm not a fan anymore you have lost my respect for you and you can take what you said and turn it right back at you because you are disrespectful Eminem you are not the person I thought you were goodbye Eminem ,0,0,Positive
gross why does he like black people,0,0,Positive
"He couldn't do it against Mariah Carey, now he tries dissing somebody else with insults. I thought he was better but apparently not, he's rich, butthurt and ignorant knowing that Obama deported more than 3 million people back in the day and invaded several countries where now you see ISIS spreading around. Obama signed a nuclear deal with Iran in order to provide a way for them to create a nuclear weapons and this whinning millionaire is supporting that? What about Libya ? Eminem is just another board chip piece of fu* who knows shit about the blessings he's received in comparisson to people in countries where the democrats have devastated lives for so long. I am just so glad I don't like his shitty music no longer. My comment ain't about supporting Trump, but Eminem is just another chess piece, just look at his fancy clothes while he singing about the poverty he's never lived. Just another Miley Cyrus on the way, brainwashed and completely out of place pretending he knows about politics just because he's got an oscar and fans to pay for his shows so he becomes richer. Underground? yeah, his crappy message is buried there already. Get your facts straight whiteprivileged rap singer in 2016 alone, the Obama administration dropped at least 26,171 bombs quote.... President Obama did reduce the number of US soldiers fighting in Afghanistan and Iraq, but he dramatically expanded the air wars and the use of special operations forces around the globe. In 2016, US special operators could be found in 70% of the world nations, 138 countries _ a staggering jump of 130% since the days of the Bush administration.   bye and stop pretending you care about socials because you don't and you have made your money out of the same kind of politics Trump is putting over the table.",0,0,Positive
he said this on BET awards wtf this isn't Eminem this is the lefties...  I really love Eminem and what he has come from and what he made and this is just bull shit ...... speak your mind Eminem...I am the way I am if I wasn't then why would I say I am...  In the paper the news every day I am if I wasn't then why would I say I am...  wtf is this em wtf....,0,0,Positive
True words from a legend Murder Mitten ,0,0,Positive
He now looks like owen wilson owow,1,0,Positive
I like this Eminem version better lol ,1,0,Positive
All you people in the comments sayin it was cringey I'm not gone it was a lil bit but it's not about that. He was trying to grab your attention by intentionally being awkward.,1,0,Positive
eminem lost his edge. He dont sound as good as he used to,1,0,Positive
Damn,0,0,Positive
Legend ,0,0,Positive
LOL MARCHALL,0,0,Positive
Rap God,0,0,Positive
???????????????,0,0,Positive
192k butthurt trump dickriders,0,0,Positive
U disliked because I hate censored vids,0,0,Positive
EMINEM FOR PRESIDENT,0,0,Positive
Eminem you right about trump,0,0,Positive
beast,0,0,Positive
Lmfao that was great,0,0,Positive
You got trump fucked up,0,0,Positive
Em killed it.,0,0,Positive
192k people nare trump supporters,0,0,Positive
Amen Cancun mexico loves you.,0,0,Positive
Hip Hop of 2017=Politics,0,0,Positive
R.I.P trump ,1,0,Positive
WHO DISLIKED THIS?????nWHYYYY,1,0,Positive
That is Eminem,1,0,Positive
ah remember back when u used to fight against the system now your on this boobtube committing a sin trying to act like your not from Michigan u fooking dumby which one of those dude's behind you is your honey? calling donald Trump orange but your white so that's funny draw your line in the sand that's so bland that after your gay rap you might not have a single fan i will just stop here becoz your fooking queer. smh haha,0,0,Positive
"Wow, Has eminem had a lot of plastic surgery or botox or something?",0,0,Positive
Better than that country music concert in Vegas LOL,0,0,Positive
Eminem you are now officially a hypocrite,0,0,Positive
Em sit your ass down boi.nYou are in my top 5 nAt this moment. nU bsnHow much did bet pay you to dis trump?,0,0,Positive
"Coming from the guy who raps about raping women. I won even bother going after any of the inaccuracies, but I will say that that end bit is completely anti freedom of opinion. Also nice PC shots of random black dudes. Also what about the other 3 green berets who died along with him hm? The liberally media seems to just ignore them because they are white. They ALL deserve respect. Oh, and FYI, he never said he wanted to get rid of all the immigrants, or even all the illegal ones. Just the ones involved in illegal activity. That IT. IN FACT, he attempting to work with the ones already here...however it isn exactly healthy for our already in the toilet economy (thanks obama), to constantly be taking in more and more immigrants. Yeah they are people too, but there is ALREADY poverty and unemployment in the US, so before we start worrying about the problems of people in other countries, we ought to look after our own US citizen first REGARDLESS of ethnicity or skin tone.",0,0,Positive
Garbage. Ie always been an Eminem fan but this is idiotic.,0,0,Positive
"I used to be a big Eminem fan, but the last few years he's proved he's full of ish, he used to be friends with donald trump. Now he hates him? he's becoming less and less relevant these days, because his music isn't good anymore. I get why he made this, look at the press he got from it, it's the popular narrative right now. I wish all the celebs would stay put of politics. smh",0,0,Positive
all i heard was him heavy breathing,0,0,Positive
he sound like a robot when he rap wtf LOL,0,0,Positive
this is terrible em you are 50,0,0,Positive
"As much as I am a fan of Eminem, I have to disagree with him. He might say he stands with the military but the military's job is to execute the orders of the commander in chief and everyone I've met since I've been in has been an avid supporter of President Trump. And the getting rid of all immigrants really is annoying. He wants to get rid of illegal immigration, which happens to be against the law, hence the name. So Eminem, I'm sorry, been a fan forever but this is where I draw the line. Disrespect my president, you disrespect me",0,0,Positive
Holy shit thats eminem i remembet when he rapped about his daughter,0,0,Positive
"You keep that _ stuff away from us now wee not into anything queer, sorry.",0,0,Positive
against you...... for America,0,0,Positive
M is an ILLUMINATE puppet.,0,0,Positive
"Crack head crazy Eminem haha, you have really take a turn for the worst, I guess the crack in walking up and down in your vains",0,0,Positive
You love the same military that helped vote him in? Because if your fans who are military are trump supporters you just flipped them off you idiot. Yes a vast majority of the military voted him in. Maybe learn a little bit for you spit half assed freestyles.,0,0,Positive
That don't look like eminem,0,0,Positive
"Eminem better chill , he gone be the next Colin Kap ",0,0,Positive
Savage of the year goes to Eminem,0,0,Positive
THE BALLS IN HIS MOUTH GREW OUT PUBIC HAIR ON HIS CHIN,0,0,Positive
Eminem you still on drugs you a complete idiot losser,0,0,Positive
Nuclear holocaust? Trump want nuke jews or what? Did i miss something?,0,0,Positive
Really what ever happened to u Eminem u used to speak truth now your for lies and all the crimes this is tough times dont be hattin when u got ur daughters to take care of now stop going with satin,1,0,Positive
Let's thumb up this comment for no reason besides giving it a lot of thumbs up,2,0,Positive
"Do you really think that Donald Trump gives a sh*t what you think? lol. Yeah he's a douche, but so are you  ;P",1,0,Positive
Eminem you should start making songs again like if you agree,1,0,Positive
WTF is this shit??,0,0,Positive
I fucks wit it...,0,0,Positive
lol,0,0,Positive
Eminem sucks ass,0,0,Positive
Sad. So sad.,0,0,Positive
bro he old,0,0,Positive
You need white friends bro,0,0,Positive
What a talentless knob end,0,0,Positive
faginem,0,0,Positive
GARBAGE #MAGA2020わ_,0,0,Positive
Eminem you're old dude you're simply just not good anymore this freestyle is trash and you're straight using politics to remain relevant,0,1,Positive
 fan snaps,1,1,Positive
LunHybOKIjU,LunHybOKIjU,LunHybOKIjU,LunHybOKIjU
